order_item_id,order_id,product_id,quantity,discount
13004,907230,422,4,12
13005,906173,100,1,5
13006,911222,356,1,20
13007,906242,236,4,1
13008,903091,144,3,20
13009,910418,182,2,11
13010,909542,379,4,39
13011,910900,387,2,17
13012,903024,64,1,0
13013,910849,381,1,14
13014,906025,93,1,22
13015,900342,28,2,24
13016,906434,58,2,19
13017,907151,414,2,14
13018,906995,42,1,2
13019,912920,449,4,6
13020,908937,75,2,0
13021,912457,200,1,12
13022,901317,154,3,12
13023,910308,183,3,15
13024,911973,313,4,35
13025,909548,80,3,37
13026,905729,219,3,26
13027,907219,476,2,21
13028,907227,252,2,7
13029,900959,269,1,15
13030,909855,41,2,31
13031,911436,481,1,15
13032,911128,81,4,36
13033,905725,353,2,5
13034,910718,176,3,24
13035,914429,112,2,22
13036,902228,213,4,18
13037,910769,374,4,24
13038,900547,301,2,0
13039,911277,80,1,8
13040,905166,500,1,31
13041,908100,263,3,16
13042,911268,287,2,12
13043,911457,108,2,23
13044,906630,346,2,29
13045,903115,464,3,39
13046,913083,208,3,20
13047,901756,86,4,35
13048,907257,105,3,13
13049,909176,431,3,22
13050,911714,273,4,15
13051,908499,32,2,23
13052,901366,409,3,13
13053,901362,344,3,32
13054,907352,101,1,16
13055,913108,166,1,34
13056,902102,185,3,2
13057,907312,137,3,32
13058,914560,196,1,27
13059,901347,239,1,27
13060,907937,351,4,4
13061,902658,384,2,7
13062,909709,454,1,6
13063,902970,221,2,34
13064,904078,429,3,9
13065,908636,107,2,17
13066,905614,449,3,5
13067,914278,9,3,36
13068,913612,193,3,15
13069,908740,322,1,38
13070,903081,369,1,30
13071,911399,197,4,37
13072,914879,286,2,36
13073,907073,356,4,20
13074,908502,368,4,12
13075,909412,244,3,33
13076,903398,267,2,8
13077,910856,146,1,33
13078,902765,34,1,32
13079,901353,176,2,9
13080,903635,262,3,29
13081,909598,25,2,14
13082,905778,123,1,6
13083,906170,281,4,6
13084,907639,456,1,14
13085,911315,250,3,25
13086,910430,473,3,18
13087,905509,244,3,18
13088,911402,403,3,37
13089,909647,111,1,38
13090,907208,62,1,17
13091,911987,366,3,0
13092,901864,253,4,5
13093,904879,161,1,19
13094,902451,422,4,30
13095,914148,310,1,17
13096,901891,370,3,16
13097,900165,411,4,31
13098,903276,478,2,24
13099,901872,351,2,13
13100,907104,289,1,4
13101,909704,90,3,6
13102,900341,50,3,15
13103,913495,144,3,6
13104,903709,51,3,19
13105,909556,154,1,7
13106,901852,50,2,16
13107,904218,492,4,8
13108,906322,31,3,14
13109,903990,445,2,10
13110,909516,95,3,12
13111,913637,163,3,35
13112,911912,324,2,23
13113,906689,229,2,4
13114,912318,264,4,27
13115,901628,326,1,22
13116,902536,80,3,1
13117,903827,400,4,32
13118,901746,49,2,12
13119,906651,108,1,13
13120,902170,78,3,22
13121,900884,494,1,23
13122,912682,390,4,7
13123,913480,317,3,0
13124,911533,338,4,3
13125,907101,182,2,22
13126,904779,438,1,13
13127,902536,480,4,25
13128,909651,491,3,19
13129,913399,44,1,16
13130,900631,161,3,29
13131,908185,416,3,38
13132,905011,207,4,14
13133,912342,228,3,28
13134,913335,282,3,5
13135,902878,351,1,39
13136,900425,3,4,39
13137,905968,232,4,17
13138,902303,100,4,31
13139,910124,476,3,19
13140,914052,122,4,0
13141,906276,94,4,28
13142,903084,231,1,4
13143,909627,35,4,35
13144,900014,26,2,3
13145,903088,199,2,36
13146,903061,450,3,30
13147,901117,285,4,37
13148,912154,429,1,21
13149,901420,239,3,1
13150,902485,117,1,34
13151,912559,149,3,18
13152,904097,452,3,10
13153,913084,356,3,24
13154,907944,398,2,0
13155,903960,198,1,31
13156,901625,242,3,6
13157,902787,339,1,11
13158,914412,189,2,34
13159,901158,394,3,1
13160,906141,135,1,33
13161,904799,318,3,17
13162,913535,251,4,39
13163,909211,474,1,8
13164,902170,301,3,2
13165,900521,416,2,26
13166,903380,245,4,28
13167,902521,180,4,13
13168,903894,80,4,7
13169,902022,409,4,31
13170,905199,472,2,23
13171,903894,425,2,25
13172,902176,472,3,10
13173,909892,301,2,4
13174,905530,130,2,33
13175,909061,4,1,38
13176,903057,115,1,7
13177,901705,474,2,14
13178,906667,266,4,14
13179,905183,481,2,35
13180,908603,484,3,24
13181,906183,208,2,36
13182,908981,103,2,20
13183,911142,149,1,5
13184,904910,389,1,32
13185,901439,301,2,17
13186,914264,176,4,6
13187,903659,6,2,26
13188,904915,282,3,23
13189,901645,147,4,35
13190,908840,178,4,39
13191,908275,427,2,17
13192,907648,79,4,22
13193,904314,279,4,1
13194,910990,377,1,6
13195,914309,297,4,36
13196,913483,255,4,19
13197,902933,467,2,37
13198,908738,236,3,9
13199,910799,398,1,0
13200,911536,369,3,8
13201,910977,274,2,34
13202,901187,405,4,0
13203,900778,345,3,32
13204,910468,67,4,35
13205,906487,81,4,33
13206,900823,271,4,39
13207,902173,14,1,6
13208,902352,227,3,22
13209,906121,164,2,17
13210,909476,399,2,0
13211,904883,86,2,10
13212,901084,384,3,19
13213,902515,497,4,19
13214,912074,333,2,31
13215,902538,16,2,31
13216,914094,401,4,19
13217,905153,465,4,26
13218,912720,390,1,3
13219,902614,37,4,32
13220,910932,412,4,20
13221,908613,216,1,22
13222,902926,456,1,34
13223,905074,152,3,4
13224,914154,452,2,5
13225,910399,352,2,31
13226,900035,116,2,5
13227,913310,67,1,25
13228,908631,38,1,8
13229,911993,314,1,0
13230,907321,216,3,20
13231,902920,347,1,21
13232,912655,23,4,23
13233,912654,469,4,36
13234,907951,276,2,20
13235,910080,67,1,14
13236,905141,339,3,9
13237,914906,296,4,25
13238,908161,484,3,9
13239,913991,126,4,25
13240,904878,1,4,6
13241,903364,405,1,8
13242,903118,50,4,12
13243,909449,10,4,31
13244,903722,286,2,35
13245,915000,285,4,23
13246,913407,3,1,16
13247,900495,236,1,38
13248,908762,140,3,1
13249,905956,93,3,31
13250,903826,453,4,5
13251,913744,212,1,25
13252,905651,44,1,17
13253,901256,77,1,15
13254,907568,3,2,4
13255,903296,402,4,34
13256,910310,314,3,32
13257,910675,72,2,19
13258,907498,423,4,3
13259,909965,57,4,33
13260,900784,253,4,33
13261,911010,143,4,6
13262,907880,273,3,33
13263,908809,97,3,31
13264,910919,272,1,25
13265,902270,494,3,28
13266,902056,42,3,17
13267,913405,244,1,37
13268,904611,100,3,24
13269,907092,64,1,27
13270,905555,120,3,0
13271,904556,4,1,3
13272,909661,406,3,15
13273,909011,117,1,6
13274,902856,378,1,13
13275,909971,326,1,1
13276,902822,463,3,18
13277,902663,453,1,12
13278,913361,120,3,10
13279,907311,143,2,0
13280,903758,285,1,34
13281,910159,115,1,19
13282,905499,212,2,28
13283,903656,339,1,39
13284,910344,323,3,31
13285,902171,482,4,33
13286,907988,188,4,12
13287,904056,32,1,38
13288,903744,222,1,14
13289,913343,33,1,27
13290,903238,256,3,12
13291,904919,99,4,4
13292,909091,339,1,24
13293,902480,257,3,24
13294,908931,80,2,35
13295,905517,65,1,29
13296,914843,154,1,36
13297,909344,427,1,8
13298,910938,27,3,1
13299,905359,442,2,7
13300,909770,310,4,26
13301,910409,46,4,5
13302,904346,281,4,6
13303,907567,19,2,39
13304,912940,137,4,30
13305,902812,239,1,4
13306,910969,414,1,1
13307,903804,429,2,35
13308,906803,183,1,39
13309,904553,139,4,21
13310,913411,221,2,25
13311,904525,419,2,30
13312,912580,401,3,37
13313,905152,485,1,35
13314,913507,314,1,23
13315,904412,28,1,27
13316,910217,238,3,10
13317,905202,98,3,31
13318,906826,386,4,31
13319,908568,333,3,16
13320,913619,21,3,22
13321,905337,170,4,19
13322,902962,373,2,17
13323,900455,122,3,12
13324,900216,343,3,36
13325,902083,486,2,10
13326,904630,323,4,9
13327,902971,460,2,30
13328,901410,275,1,15
13329,907997,261,1,18
13330,900715,34,1,17
13331,914973,307,4,31
13332,914959,170,2,26
13333,909626,299,4,34
13334,903463,289,1,6
13335,910451,481,2,21
13336,907781,329,2,20
13337,900339,476,2,25
13338,910954,323,2,37
13339,905359,94,4,9
13340,903905,21,1,25
13341,904561,403,4,17
13342,903402,110,4,7
13343,910901,480,1,4
13344,900913,239,4,35
13345,912970,218,3,37
13346,911180,63,3,38
13347,911179,323,3,27
13348,907411,267,1,38
13349,911030,409,4,3
13350,913150,191,2,4
13351,903325,295,1,6
13352,907602,202,2,22
13353,911300,379,2,22
13354,905701,316,2,19
13355,905379,429,3,26
13356,906337,1,4,39
13357,912881,379,2,0
13358,910737,431,2,12
13359,904406,50,2,10
13360,907348,128,3,0
13361,905142,71,2,12
13362,900987,145,3,7
13363,909249,225,2,33
13364,914741,495,1,34
13365,906273,222,1,23
13366,909348,31,4,2
13367,910780,411,4,39
13368,900460,358,4,9
13369,905997,415,3,34
13370,902036,112,2,35
13371,905114,346,1,13
13372,906615,146,2,35
13373,906379,108,2,23
13374,906156,73,4,38
13375,910346,92,1,8
13376,913488,471,3,6
13377,907354,199,1,38
13378,904721,432,2,34
13379,907981,26,2,12
13380,904385,469,4,39
13381,907317,373,2,25
13382,907031,112,1,4
13383,912393,96,1,16
13384,901273,285,1,10
13385,911578,99,1,21
13386,903048,312,3,16
13387,907771,347,2,0
13388,909266,239,4,31
13389,913664,314,3,14
13390,906145,324,1,15
13391,914880,254,4,12
13392,905315,31,1,23
13393,914433,459,4,34
13394,911649,98,4,8
13395,904632,237,1,13
13396,909363,174,1,3
13397,902962,141,2,39
13398,903168,321,2,33
13399,910668,212,3,1
13400,911654,34,1,23
13401,900209,287,1,34
13402,910252,426,4,13
13403,900103,374,3,23
13404,912480,317,3,0
13405,914402,347,1,15
13406,907572,475,4,0
13407,907124,346,3,27
13408,911960,190,2,3
13409,913863,143,2,23
13410,900311,27,1,14
13411,913369,42,1,23
13412,902355,320,1,0
13413,911840,167,4,38
13414,908544,376,1,30
13415,913187,129,3,6
13416,910330,219,3,10
13417,904300,457,2,4
13418,912082,350,4,29
13419,913955,76,2,36
13420,909116,9,2,10
13421,904570,196,2,33
13422,903974,287,4,31
13423,901285,305,2,22
13424,907369,168,4,1
13425,911191,3,2,8
13426,912642,145,2,35
13427,908156,499,3,17
13428,914874,418,2,11
13429,914649,170,3,0
13430,910235,416,4,33
13431,910495,423,3,3
13432,903894,236,2,5
13433,908638,438,3,23
13434,910339,361,1,31
13435,908641,427,4,36
13436,900068,237,2,27
13437,909083,450,1,9
13438,911213,11,1,13
13439,909064,8,4,22
13440,909141,35,3,38
13441,909749,229,2,37
13442,906098,283,4,27
13443,909812,349,1,0
13444,900096,329,4,35
13445,906811,73,2,29
13446,911609,401,4,27
13447,909543,130,2,14
13448,909645,406,1,28
13449,909054,61,1,38
13450,908535,465,4,38
13451,907197,258,2,20
13452,905241,216,2,32
13453,912985,230,2,16
13454,911413,346,4,26
13455,909697,401,3,24
13456,905714,451,3,31
13457,903355,406,2,14
13458,911982,161,2,1
13459,912840,311,1,10
13460,903062,454,1,2
13461,902463,182,3,16
13462,907914,426,3,24
13463,902312,296,1,24
13464,903709,332,3,35
13465,900963,273,2,14
13466,900163,33,4,30
13467,914182,423,3,22
13468,900331,491,3,24
13469,909972,112,2,18
13470,901008,369,4,35
13471,907275,153,2,0
13472,910356,314,2,15
13473,912130,352,1,7
13474,910839,334,2,27
13475,912997,352,1,23
13476,903486,430,3,3
13477,909125,352,3,22
13478,908848,134,4,17
13479,905390,350,3,14
13480,903527,34,2,17
13481,904725,140,3,33
13482,907265,118,1,7
13483,909984,304,3,11
13484,910242,50,3,39
13485,902222,230,1,12
13486,902053,110,1,23
13487,908749,405,1,0
13488,906701,46,1,10
13489,910983,295,1,11
13490,909213,59,3,15
13491,907996,249,2,33
13492,900655,265,2,15
13493,908572,461,4,20
13494,908746,488,4,37
13495,902434,371,4,26
13496,908664,461,2,14
13497,903741,357,1,15
13498,908797,110,3,22
13499,900725,403,1,34
13500,900153,391,2,24
13501,909622,353,4,27
13502,912627,497,4,23
13503,903262,75,4,3
13504,910893,330,3,5
13505,914526,334,2,13
13506,909600,203,3,2
13507,903257,437,4,20
13508,910529,277,3,33
13509,901279,311,2,37
13510,910785,111,1,1
13511,902360,297,4,6
13512,901420,295,1,34
13513,911118,103,2,22
13514,904823,459,2,19
13515,902299,27,3,32
13516,910205,41,2,24
13517,906045,445,3,36
13518,914251,280,3,3
13519,903132,449,3,35
13520,910561,60,3,6
13521,911416,78,2,17
13522,907237,485,1,15
13523,912729,475,2,10
13524,910275,434,2,12
13525,914509,58,1,1
13526,907621,394,1,23
13527,913965,352,1,39
13528,906304,371,3,35
13529,901719,11,3,5
13530,911114,350,1,39
13531,910779,114,3,27
13532,904696,314,3,24
13533,910755,382,2,20
13534,903713,207,1,11
13535,909535,292,1,39
13536,902428,193,3,13
13537,910333,86,4,20
13538,911949,202,3,20
13539,913398,378,4,26
13540,902757,414,1,37
13541,900555,492,1,24
13542,906101,216,1,6
13543,901147,391,1,10
13544,901036,97,1,10
13545,909180,250,1,25
13546,902763,268,2,24
13547,913455,421,2,7
13548,904221,462,1,25
13549,904390,337,3,7
13550,914654,9,3,13
13551,908483,175,4,23
13552,905360,490,1,9
13553,912397,216,2,21
13554,904368,245,2,14
13555,900997,330,3,2
13556,905824,474,3,34
13557,913967,132,1,36
13558,901248,452,3,28
13559,901088,91,3,4
13560,911194,207,3,26
13561,914587,79,1,1
13562,902640,441,4,21
13563,904961,460,1,20
13564,900680,287,4,9
13565,907481,113,1,15
13566,911668,426,4,5
13567,908869,446,2,37
13568,903303,268,2,38
13569,909085,227,3,7
13570,902634,266,2,30
13571,900400,437,2,0
13572,912165,276,3,25
13573,910004,369,3,32
13574,904152,59,4,25
13575,911355,407,1,7
13576,909515,216,2,11
13577,908063,208,1,5
13578,914780,323,4,17
13579,904658,135,1,19
13580,908251,304,4,34
13581,908276,195,2,26
13582,902957,26,1,38
13583,906547,271,3,13
13584,907276,322,3,31
13585,901010,439,2,29
13586,911215,140,1,36
13587,913823,54,2,23
13588,907530,351,2,16
13589,913265,390,4,24
13590,905066,480,2,2
13591,903364,327,2,37
13592,913701,47,1,15
13593,904659,32,2,4
13594,907026,281,4,37
13595,906064,117,3,4
13596,902075,242,1,0
13597,911835,384,4,24
13598,909526,374,4,32
13599,905020,315,1,2
13600,909668,463,2,6
13601,913127,447,4,4
13602,903848,275,4,36
13603,911279,121,3,39
13604,910217,103,2,27
13605,901309,165,1,24
13606,900743,468,2,14
13607,914537,468,2,30
13608,901940,304,4,34
13609,911457,142,2,12
13610,903591,26,2,18
13611,910238,309,4,13
13612,910735,454,3,39
13613,909482,391,4,19
13614,911131,266,2,37
13615,906761,218,1,20
13616,913104,329,4,14
13617,911334,4,1,28
13618,913516,118,2,26
13619,914184,23,2,26
13620,913671,75,4,6
13621,902126,345,3,36
13622,902443,353,2,31
13623,914092,392,4,35
13624,909939,203,3,34
13625,914556,94,2,18
13626,907221,214,1,27
13627,904819,373,2,6
13628,912189,67,1,19
13629,902605,227,3,39
13630,901123,371,4,23
13631,911287,435,3,28
13632,907100,134,1,13
13633,909296,166,2,26
13634,903574,276,2,34
13635,913029,492,1,37
13636,902620,233,3,4
13637,913333,377,1,16
13638,911835,141,1,37
13639,904353,379,1,11
13640,908046,221,3,3
13641,901780,357,1,12
13642,912517,30,1,6
13643,914233,423,3,36
13644,911280,21,3,36
13645,914334,317,2,32
13646,905409,468,3,14
13647,911225,19,3,18
13648,901046,345,2,24
13649,908003,290,1,17
13650,907363,424,1,17
13651,901483,260,3,30
13652,908747,141,2,32
13653,900063,62,1,2
13654,913189,56,1,2
13655,909580,114,3,1
13656,911801,375,2,3
13657,905414,195,4,11
13658,902741,139,4,6
13659,910896,165,1,26
13660,901760,63,2,34
13661,900605,112,4,9
13662,913894,148,3,0
13663,909686,354,1,30
13664,903017,61,1,8
13665,906538,136,2,24
13666,902487,56,2,28
13667,908078,462,2,33
13668,905629,170,3,3
13669,913807,279,4,38
13670,904455,60,1,26
13671,912628,446,2,39
13672,910053,262,3,33
13673,904935,136,1,20
13674,900360,311,3,0
13675,912086,78,2,20
13676,904920,376,2,34
13677,909678,22,3,32
13678,903385,150,4,7
13679,913967,410,4,39
13680,911217,267,4,33
13681,909598,64,2,31
13682,914548,14,3,23
13683,903088,146,4,26
13684,903817,136,3,2
13685,905781,310,3,31
13686,901867,370,4,4
13687,911332,395,1,36
13688,913977,491,4,4
13689,905442,162,1,25
13690,911995,450,2,23
13691,912895,210,4,20
13692,912591,396,4,19
13693,904296,451,4,8
13694,906256,310,3,14
13695,912616,277,3,2
13696,913957,211,4,26
13697,912182,439,4,3
13698,913675,324,1,17
13699,904520,418,3,30
13700,907728,462,4,25
13701,904038,432,1,20
13702,902726,218,1,39
13703,900327,348,1,20
13704,912562,209,4,34
13705,908729,148,3,25
13706,908771,208,1,31
13707,913401,184,4,14
13708,904090,114,4,27
13709,904501,347,1,8
13710,912383,403,4,4
13711,905998,406,1,6
13712,909642,387,2,21
13713,908784,288,1,20
13714,912596,121,1,18
13715,908512,397,4,16
13716,902902,77,1,10
13717,913427,410,2,30
13718,909341,163,1,7
13719,906877,179,2,33
13720,905836,299,2,2
13721,905750,119,1,39
13722,904526,78,4,17
13723,901067,419,1,35
13724,909023,468,3,38
13725,912673,394,4,20
13726,901690,212,2,3
13727,908906,471,3,27
13728,903865,265,2,35
13729,911263,374,2,26
13730,908281,139,3,8
13731,907787,184,4,8
13732,909860,247,4,27
13733,912114,208,1,18
13734,914396,363,3,37
13735,913611,116,3,5
13736,912872,341,2,39
13737,901287,332,1,21
13738,902438,453,4,34
13739,901962,314,2,30
13740,904524,426,1,25
13741,902709,2,4,23
13742,907565,272,2,4
13743,913856,392,1,20
13744,914029,369,1,21
13745,905661,358,1,23
13746,906277,82,1,34
13747,912918,326,3,4
13748,911773,95,1,14
13749,900998,444,1,38
13750,907520,132,4,37
13751,907792,461,1,5
13752,914802,152,4,18
13753,902577,496,3,16
13754,904495,394,4,1
13755,907887,248,4,28
13756,910180,166,1,24
13757,913001,429,3,34
13758,910156,268,4,36
13759,914830,131,4,19
13760,910529,466,2,14
13761,912155,119,1,9
13762,905386,310,3,31
13763,908367,432,1,7
13764,912651,446,2,32
13765,911905,350,3,0
13766,914888,175,2,25
13767,910101,345,3,4
13768,900585,129,2,1
13769,905142,371,3,17
13770,906170,198,4,32
13771,909507,175,4,9
13772,902593,189,2,5
13773,904618,101,1,38
13774,911965,429,1,38
13775,901446,34,4,12
13776,901659,53,4,11
13777,907059,440,3,24
13778,904292,335,1,1
13779,913139,270,2,2
13780,901676,425,1,4
13781,912891,297,3,18
13782,903488,6,3,1
13783,907963,361,2,20
13784,913753,302,2,12
13785,901621,254,4,21
13786,912598,293,3,16
13787,904037,322,3,25
13788,906483,134,4,35
13789,912403,223,3,3
13790,903060,249,3,31
13791,913685,204,1,34
13792,903591,249,4,34
13793,909550,442,2,12
13794,907881,129,4,23
13795,901061,35,4,16
13796,901330,87,3,12
13797,910621,59,4,2
13798,913193,211,2,36
13799,901413,249,4,11
13800,904656,262,4,16
13801,900265,258,3,16
13802,902740,23,3,7
13803,908427,375,4,13
13804,914366,183,3,39
13805,908526,173,3,13
13806,911452,370,1,17
13807,909475,476,2,31
13808,909908,278,1,21
13809,914488,164,3,14
13810,909884,2,4,15
13811,900843,401,1,28
13812,909425,99,3,2
13813,903154,431,1,19
13814,913811,11,2,37
13815,908913,150,3,11
13816,900665,373,4,34
13817,914606,9,2,17
13818,900469,373,3,26
13819,904363,2,3,19
13820,905807,70,1,5
13821,914619,357,3,39
13822,910244,236,1,22
13823,902995,429,4,30
13824,910857,75,1,6
13825,914626,188,3,3
13826,903496,11,1,18
13827,912359,170,4,27
13828,909490,309,4,22
13829,913820,214,1,22
13830,900531,165,1,3
13831,907311,133,3,31
13832,905707,25,2,9
13833,906284,454,2,38
13834,906947,329,4,27
13835,908740,172,4,32
13836,900757,323,1,7
13837,905362,119,1,16
13838,906540,56,3,34
13839,905264,282,4,21
13840,913308,145,3,34
13841,903292,271,2,36
13842,912460,195,1,17
13843,913031,285,2,23
13844,901324,64,4,21
13845,909124,413,3,36
13846,901467,55,4,3
13847,901438,287,1,8
13848,907184,339,3,0
13849,903920,168,1,11
13850,906769,447,4,3
13851,900596,165,4,3
13852,913321,326,4,8
13853,900125,1,1,17
13854,912334,458,2,13
13855,913189,329,4,9
13856,905855,109,2,17
13857,913586,106,1,25
13858,911692,423,4,26
13859,909430,463,4,18
13860,905927,277,4,22
13861,913122,106,2,13
13862,900634,412,1,6
13863,901522,319,2,0
13864,909658,181,4,30
13865,903395,148,4,19
13866,908111,433,1,22
13867,901884,353,2,26
13868,906987,191,2,30
13869,900586,48,2,25
13870,905204,97,4,3
13871,908799,301,2,29
13872,914261,163,3,18
13873,905683,4,4,30
13874,900429,308,2,13
13875,902480,348,4,38
13876,914068,238,3,34
13877,900631,117,2,17
13878,905014,252,3,4
13879,901106,300,3,17
13880,909228,420,4,21
13881,914543,21,3,34
13882,911191,453,2,15
13883,910594,398,3,12
13884,900045,115,2,20
13885,902652,12,1,32
13886,909663,198,3,17
13887,904288,219,1,28
13888,900684,164,3,22
13889,903855,140,4,38
13890,909617,65,1,37
13891,911238,454,3,37
13892,907755,88,1,37
13893,903389,81,2,31
13894,902970,163,2,19
13895,906557,453,2,6
13896,908948,487,3,33
13897,909305,329,3,18
13898,907172,426,3,2
13899,911163,16,2,5
13900,905674,445,1,34
13901,912502,392,3,16
13902,900152,466,4,35
13903,908181,287,4,34
13904,910259,317,2,31
13905,910281,185,3,38
13906,907771,466,3,6
13907,901747,430,4,36
13908,912783,111,2,17
13909,904457,298,1,16
13910,910381,150,1,32
13911,904063,372,3,4
13912,902114,186,2,33
13913,910075,216,2,39
13914,902112,340,1,21
13915,906600,114,4,10
13916,913853,340,3,16
13917,909629,55,1,38
13918,908406,498,2,22
13919,901310,17,2,1
13920,912873,450,2,31
13921,902757,46,1,6
13922,906014,162,4,14
13923,900612,294,3,15
13924,912301,115,1,13
13925,912143,16,4,37
13926,909346,359,4,21
13927,906689,91,3,22
13928,908632,446,4,21
13929,906730,256,1,18
13930,910681,4,4,0
13931,909057,186,1,34
13932,910498,466,2,21
13933,912413,138,1,31
13934,905823,66,4,17
13935,902828,59,2,34
13936,913456,338,3,34
13937,910300,223,4,14
13938,907395,164,3,38
13939,902488,360,2,32
13940,906275,90,1,26
13941,910972,107,4,4
13942,905300,332,4,5
13943,908720,131,1,7
13944,905608,294,4,26
13945,908915,94,3,36
13946,909675,36,2,37
13947,914566,188,4,34
13948,909390,210,3,7
13949,908479,333,3,16
13950,902049,67,4,29
13951,913292,132,4,21
13952,905559,268,2,39
13953,900542,367,1,20
13954,904053,395,2,25
13955,911215,395,2,20
13956,901552,441,1,17
13957,911332,171,1,13
13958,911352,237,3,39
13959,904264,431,3,14
13960,909815,405,1,2
13961,912305,23,1,30
13962,910234,317,3,5
13963,912899,431,1,16
13964,906520,81,2,1
13965,902842,65,4,4
13966,900463,422,4,23
13967,913711,480,1,29
13968,910651,391,1,39
13969,901352,398,4,34
13970,911509,193,4,33
13971,902165,116,2,36
13972,903528,166,1,14
13973,911251,306,1,33
13974,905380,457,4,18
13975,910689,286,3,7
13976,909497,250,1,13
13977,900483,34,3,37
13978,914769,26,2,11
13979,911665,181,3,32
13980,914364,401,4,32
13981,914278,214,4,18
13982,909084,491,2,20
13983,913163,403,2,14
13984,903590,446,1,18
13985,901847,269,3,31
13986,914209,80,3,13
13987,910307,44,2,30
13988,910420,284,2,19
13989,904809,233,2,33
13990,907208,360,1,19
13991,913908,174,2,9
13992,911920,466,4,6
13993,909290,233,2,2
13994,911152,332,3,22
13995,914351,81,1,9
13996,900681,495,4,34
13997,904954,339,3,16
13998,914858,106,3,20
13999,903900,314,1,29
14000,905516,124,1,2
14001,914629,420,4,1
14002,912032,485,2,24
14003,903342,295,3,4
14004,908601,147,1,6
14005,902782,108,2,0
14006,907605,472,3,31
14007,902206,475,3,32
14008,904027,293,3,36
14009,904031,65,2,11
14010,900223,357,2,2
14011,910854,51,4,18
14012,913180,176,3,23
14013,913811,404,4,22
14014,906802,301,3,22
14015,911646,410,4,37
14016,914151,39,1,7
14017,906595,387,1,23
14018,912293,76,2,9
14019,913401,161,3,3
14020,903856,152,1,12
14021,909423,340,3,27
14022,902900,307,1,23
14023,901065,406,3,26
14024,904182,442,3,31
14025,910659,252,4,17
14026,914619,463,1,5
14027,905388,276,2,28
14028,900417,151,3,26
14029,902200,187,3,26
14030,906298,343,1,34
14031,908564,243,2,0
14032,906118,50,1,3
14033,913666,288,2,31
14034,909101,52,2,30
14035,905396,74,3,4
14036,911442,374,1,2
14037,905840,315,1,12
14038,908866,234,4,12
14039,913944,222,2,21
14040,909824,339,2,20
14041,901264,441,4,18
14042,906430,490,1,14
14043,902531,159,3,15
14044,900656,492,2,5
14045,904784,182,3,21
14046,907561,468,2,16
14047,906838,4,2,4
14048,902451,404,3,7
14049,913291,73,2,32
14050,907330,300,3,1
14051,909790,282,3,18
14052,913008,19,3,4
14053,900600,243,1,5
14054,906288,219,4,35
14055,911599,423,1,19
14056,908223,275,2,22
14057,913492,96,4,1
14058,904920,303,3,20
14059,901735,458,3,17
14060,906956,36,3,9
14061,900450,88,1,28
14062,914975,165,3,32
14063,910983,164,1,8
14064,906772,245,1,22
14065,913782,105,3,19
14066,903864,467,4,35
14067,912093,361,1,18
14068,905374,307,1,8
14069,904492,344,2,39
14070,906260,398,1,32
14071,903699,294,2,3
14072,913966,207,3,15
14073,910530,53,2,15
14074,902286,187,2,3
14075,908468,139,1,20
14076,900831,492,1,39
14077,908270,207,2,30
14078,911602,278,2,24
14079,912323,4,2,16
14080,904159,244,4,9
14081,907341,57,1,35
14082,900727,88,3,34
14083,904017,282,1,6
14084,910271,5,2,14
14085,913853,102,1,10
14086,905401,63,4,33
14087,914560,441,3,9
14088,902271,140,3,3
14089,910502,180,2,7
14090,909765,2,2,16
14091,910385,422,1,28
14092,911247,313,1,30
14093,905407,39,1,32
14094,902106,158,1,25
14095,911669,28,1,5
14096,914466,171,4,20
14097,905383,69,4,8
14098,905467,425,1,16
14099,901174,155,1,39
14100,904100,200,2,7
14101,906107,169,4,2
14102,910739,161,3,7
14103,913613,398,2,24
14104,907136,300,4,25
14105,909813,362,2,32
14106,914435,275,2,1
14107,904809,220,4,33
14108,904188,493,4,34
14109,909718,366,4,6
14110,903722,484,3,25
14111,910610,273,3,20
14112,910967,94,4,34
14113,911928,243,4,36
14114,911577,101,3,10
14115,901520,332,3,6
14116,912625,327,4,35
14117,900176,225,1,13
14118,914552,447,3,2
14119,913370,86,2,30
14120,914693,479,2,12
14121,905928,117,3,9
14122,913872,409,4,33
14123,902229,216,3,23
14124,908454,444,3,35
14125,903831,160,4,35
14126,906206,279,3,13
14127,909252,478,3,38
14128,907957,420,3,26
14129,913977,169,1,32
14130,901480,243,1,37
14131,908820,143,4,2
14132,901563,51,3,26
14133,903150,26,3,35
14134,905764,116,4,31
14135,900110,191,2,27
14136,909992,263,1,14
14137,909179,350,3,28
14138,913779,123,2,16
14139,914302,153,2,9
14140,910204,279,3,16
14141,909435,27,2,24
14142,912221,421,2,39
14143,910878,223,1,9
14144,914117,29,3,15
14145,914252,255,1,4
14146,904739,337,4,39
14147,902737,455,1,29
14148,901820,305,3,31
14149,912755,68,2,17
14150,906758,493,2,11
14151,911739,99,2,26
14152,906774,18,1,27
14153,910967,40,4,19
14154,902899,49,2,31
14155,904409,453,1,22
14156,904237,33,1,2
14157,905370,7,3,2
14158,902014,427,2,18
14159,911378,179,3,38
14160,909032,317,3,16
14161,905277,86,4,31
14162,904011,236,3,30
14163,914898,300,3,8
14164,909007,218,1,34
14165,909030,91,2,16
14166,902104,257,1,15
14167,908337,107,3,39
